,WOB Verzoek,Onderwerp,Datum van binnenkomst,Datum van antwoord,"Aantal dagen 
in behandeling","Binnen de 
termijn afgehandeld",Omvang document (aantal pagina's),Volledig verstrekte documenten,Deels verstrekte documenten,Niet verstrekte documenten,"Aantal overwogen 
documenten","Aantal dagen nodig 
gehad per document",Soort aanvraag,Bijzonderheden,URL,Ministerie
22,5,Dyslexieverklaringen,2021-06-30,2021-08-24,55,Ja,123.0,"1 overzichtsformulier
3 leidraden
2 lesobservatieformulieren
1 verzamelstaat
1 vragenlijst","4 SPSS databestanden
1 technisch rapport",,13.0,4.230769230769231,Verzoek om informatie over dyslexieverklaringen,Geen datum van versturen of ontvangst gegeven,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/24/besluit-wob-verzoek-dyslexieverklaringen,OCW
23,13,Tyltylschool De Maasgouw,2021-03-02,2021-04-28,57,Nee,5.0,,,,0.0,,Verzoek om informatie over de Tyltylschool De Maasgouw,"Verzoek om aanvullende documenten naar aanleiding van een eerder verzoek
Geen aanvullende documenten zijn aangetroffen",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/28/besluit-op-wob-verzoek-over-tyltylschool-de-maasgouw,OCW
24,1,Schorsingen en verwijderingen Rijnlands Lyceum Wassenaar,2021-07-28,2021-09-23,57,Nee,6.0,1 tabel,,,1.0,57.0,Verzoek om informatie over de aantallen schorsingen en verwijderingen op het Rijnlands Lyceum (vestiging Wassenaar) in de periode september 2011 tot en met juli 2021,"Er is maar een document geleverd, waar bijna 2 maanden over is gedaan",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/23/besluit-wob-verzoek-schorsingen-en-verwijderingen-rijnlands-lyceum-wassenaar,OCW
25,23,Handhaving binnen kinderopvang,2021-01-15,2021-03-15,59,Nee,9.0,1 overzicht,,,1.0,59.0,Verzoek om informatie over de huidige wijze van handhaving binnen de kinderopvang. Gevraagd wordt naar overtredingen en handhavingsadviezen uitgesplitst naar GGD-en en voorgenomen boetes verstrekt per gemeente,2 maanden nodig gehad om 1 document te beoordelen,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/15/besluit-op-wob-verzoek-over-handhaving-binnen-kinderopvang,OCW
26,14,Opschorting bekostiging SvPO 2014,2021-02-21,2021-04-28,66,Nee,20.0,1 berekening,"3 mails
13 brieven
1 memo","Niet verstrekt op grond van WOB
1 concept brief",19.0,3.473684210526316,"Verzoek om informatie over de correspondentie tussen de besturen van Isaac Beeckman Academie, Tjalling Koopmans College, Landelijk verband voor Persoonlijk Onderwijs en het ministerie van OCW over de op 27 november 2014 en 1 december 2014 genomen besluiten voor het Tjalling Koopmans College en de Isaac Beeckman Academie over de opschorting van de bekostiging vanwege het nalaten van de aansluiting bij samenwerkingsverbanden",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/28/besluit-op-wob-verzoek-over-opschorting-bekostiging-svpo-2014,OCW
27,11,Regelgeving amateurduikers en certificeringsplicht amateurarcheologen onder water,2021-03-29,2021-06-04,67,Nee,164.0,"1 agenda
4 bijlagen bij mail
1 planning en acties","1 nota
4 verslagen
57 mails
1 advies
1 bijlage bij mail","Niet verstrekt want reeds openbaar
1 brief

Niet verstrekt op grond van WOB
3 nota's
2 concept startnota's
45 bijlagen bij mail
3 concept memories van toelichting
2 uitzonderingen
1 ruimte

Niet verstrekt, want buiten reikwijdte
1 onderzoeksvoorstel",131.0,0.5114503816793893,"Verzoek om informatie over de nota ""Voorstel omgang natuurlijk erosie onder water en regelgeving amateurduikers"", de uitzonderingsregel certificeringsplicht voor amateurarcheologen onder water en de uitzonderingsregel certificeringsplicht voor Defensie voor vliegtuigbergingen, en informatie over het Interdepartementaal Overleg Scheepswrakken",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/04/besluit-op-wob-verzoek-over-regelgeving-amateurduikers-en-certificeringsplicht-amateurarcheologen-onder-water,OCW
28,10,Brief Friese scholenkoepels over School voor Persoonlijk Onderwijs,2021-04-24,2021-07-02,69,Nee,38.0,,"8 mails
2 brieven","Niet verstrekt want reeds openbaar
1 rapport",11.0,6.2727272727272725,"Verzoek om documenten over de brief van de Friese scholenkoepels aan de minister van Onderwijs, Cultuur en Wetenschap over de School voor Persoonlijk Onderwijs Hurdegaryp",,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/07/02/besluit-wob-verzoek-brief-friese-scholenkoepels-over-school-voor-persoonlijk-onderwijs,OCW
29,43,De voormalige commandobunker van Seyss-Inquart,2020-09-08,2020-11-16,69,Nee,322.0,"1 samenwerkingsovereenkomst
3 krantenartikelen
1 opdracht","145 mailwisselingen
6 nota's
2 verslagen
4 brieven
1 memo
1 werkbezoek
1 afsprakenlijst","Niet verstrekt want reeds openbaar
2 verkenningen
1 visie
1 stappenplan
1 leidraad

Niet verstrekt op grond van WOB
1 concept nota",171.0,0.40350877192982454,Verzoek om informatie over de voormalige commandobunker van Seyss-Inquart,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/16/besluit-op-wob-verzoek-over-de-voormalige-commandobunker-van-seyss-inquart,OCW
30,28,Opdrachten campagnebureau BKB (OCW),2020-12-17,2021-02-25,70,Nee,96.0,1 overzicht,"5 offerteaanvraag
4 gunningsbeslissing
4 overeenkomst
2 wijzigingsovereenkomsten
1 opdrachtverlening",,17.0,4.117647058823529,Verzoek om informatie over over opdrachten die aan campagnebureau BKB zijn verleend,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/25/besluit-wob-verzoek-opdrachten-campagnebureau-bkb-ocw,OCW
31,12,Dossier toelaatbaarheidsverklaring Tyltylschool De Maasgouw,2021-03-03,2021-05-12,70,Nee,132.0,2 brief,"44 mails
3 bijlagen bij mail
2 verslagen
3 nota's","Niet verstrekt want reeds openbaar
2 brieven
1 antwoord schriftelijke vragen
1 reactie op commissiebrief

Niet verstrekt op grond van WOB
2 brieven
6 concept (inhoudelijke) reacties
1 concept antwoord",72.0,0.9722222222222222,Verzoek om informatie over het dossier toelaatbaarheidsverklaring Tyltylschool De Maasgouw,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/05/12/besluit-op-wob-verzoek-over-dossier-toelaatbaarheidsverklaring-tyltylschool-de-maasgouw,OCW
32,44,Mogelijke restitutieclaims over (de collectie van) Huis Doorn,2020-08-05,2020-10-15,71,Nee,11.0,,2 brieven,,2.0,35.5,Verzoek om informatie over mogelijke restitutieclaims van de familie Hohenzollern tegen de Nederlandse Staat met betrekking tot (de collectie van) Huis Doorn en correspondentie daaromtrent,"Inventarislijst ontbreekt

Meer dan een maand per document, de gegeven reden is de communicatie over de zienswijzen van betrokken derden",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/10/15/besluit-op-wob-verzoek-over-huis-doorn,OCW
33,2,Documentaire 'Sigrid Kaag: van Beiroet tot Binnenhof',2021-07-05,2021-09-14,71,Nee,94.0,1 woordvoeringslijn,"1 nota
1 whatsapp chat
28 mail(wisselingen)
2 voorwaarschuwingen
","Niet verstrekt want reeds openbaar
1 antwoord op vragen
1 WeTransfer bestand Wob-verzoek
1 brief
1 reactie op commissiebrief

Niet verstrekt op grond van WOB
1 concept Q&A
2 Q&A's
2 reacties op commissiebrief
1 concept woordvoeringslijn",36.0,1.9722222222222223,Verzoek om informatie over de documentaire 'Sigrid Kaag: van Beiroet tot Binnenhof',"Besluit betreft 4 Wob-verzoeken met hetzelfde onderwerp, de besluitbrieven zijn los van elkaar openbaargemaakt, de documenten zijn samengevoegd

Er wordt verwezen naar één inventarislijst die is samengesteld voor de 4 Wob-verzoeken",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/14/besluit-wob-verzoek-documentaire-sigrid-kaag-van-beiroet-tot-binnenhof,OCW
34,30,Adviesgroep Vinkenburg,2020-12-09,2021-02-19,72,Nee,84.0,"1 nota
1 spreekschets
1 bijlage bij mail","22 mail(wisselingen)
7 bijlagen bij mail
1 annotatie","Niet verstrekt op grond van WOB
2 conceptnota's
14 concept verslagen
10 bijlagen bij mail
3 plannen
1 oplegnota",70.0,1.0285714285714285,Verzoek om informatie over de adviesgroep Vinkenburg,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/19/besluit-op-wob-verzoek-over-de-adviesgroep-vinkenburg,OCW
35,45,Artefacten van diverse scheepswrakken,2020-07-27,2020-10-08,73,Nee,54.0,2 groepen afbeeldingen,"5 mail(wisselingen)
2 notities",,9.0,8.11111111111111,Verzoek om informatie over artefacten van diverse scheepswrakken,"Inventarislijst ontbreekt
 
2 bijlagen bevatten een aantal afbeeldingen van artefacten",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/10/08/besluit-op-wob-verzoek-over-artefacten-van-diverse-scheepswrakken,OCW
36,32,Hersteltraject bij school voor persoonlijk onderwijs Utrecht,2020-11-24,2021-02-09,77,Nee,27.0,,10 mails,,10.0,7.7,Verzoek om informatie over het hersteltraject bij school voor persoonlijk onderwijs Utrecht,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/09/besluit-wob-verzoek-over-hersteltraject-bij-school-voor,OCW
37,6,Reacties schoolbesturen SvPO,2021-05-31,2021-08-19,80,Nee,57.0,,5 brieven,,5.0,16.0,Verzoek om openbaarmaking van de zienswijzen en reacties van de schoolbesturen van SvPO op de onderzoeken die de Inspectie van het Onderwijs in 2020 is gestart,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/19/besluit-wob-verzoek-reacties-schoolbesturen-svpo,OCW
38,4,Erkenningsprocedure Ongehoord Nederland en Omroep Zwart,2021-06-11,2021-08-31,81,Nee,229.0,,"2 erkenningsaanvragen
3 adviesaanvragen
2 mails
1 interne memo
2 brieven
2 reacties
1 besluitenlijst","Niet verstrekt want reeds openbaar
6 nota's
3 adviezen
1 bijlage bij advies
2 erkenningsadviezen",25.0,3.24,Verzoek om informatie over de erkenningsprocedure van de omroepen Ongehoord Nederland (ON!) en Omroep Zwart,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/08/31/besluit-op-wob-verzoek-over-erkenningsprocedure-ongehoord-nederland-en-omroep-zwart,OCW
39,3,Startbekostiging Isaac Beeckman Academie,2021-06-22,2021-09-13,83,Nee,179.0,2 overzichten,"4 nota's
59 mails
1 memo
3 brieven
1 voorbereiding
1 reactie
1 concept memo
1 concept ambtsbericht
2 bijlages
1 zitting
1 uitspraak","Niet verstrekt want reeds openbaar
1 concept brief Kamer
1 brief Kamer
1 uitspraak
1 Commissiebrief OCW

Niet verstrekt op grond van WOB
1 concept brief
2 concept terugvorderingen",84.0,0.9880952380952381,Verzoek om informatie over de startbekostiging van de Isaac Beeckman Academie te Kapelle,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/13/besluit-op-wob-verzoek-over-startbekostiging-isaac-beeckman-academie,OCW
40,27,Tyltylschool De Maasgouw,2020-12-04,2021-03-01,87,Nee,104.0,,"35 mails
1 bijlage","Niet verstrekt want reeds openbaar
1 bijlage
5 brieven
1 reactie

Niet verstrekt op grond van WOB
1 brief
1 conceptversie brief",47.0,1.851063829787234,Verzoek om informatie over de zorgbudgetten van de Tyltylschool De Maasgouw,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/03/01/besluit-op-wob-verzoek-over-de-tyltylschool-de-maasgouw,OCW
41,34,Rapport Isaac Beeckman Academie,2020-10-16,2021-01-25,101,Nee,17.0,,"2 brieven
1 mail","Niet verstrekt want reeds openbaar
1 rapportage",4.0,25.25,Verzoek om openbaarmaking van het assurance-rapport van de stichting Isaac Beeckman Academie/School voor Persoonlijk Onderwijs uit maart 2013,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/25/besluit-wob-verzoek-rapport-isaac-beeckman-academie,OCW
42,36,Inclusief onderwijs,2020-10-04,2021-01-15,103,Nee,263.0,"5 agenda's
15 bijlagen
2 opbrengsten discussiegroep
1 verslag
1 advies
1 terugkoppeling
1 gespreksnota","5 bijlagen
3 verslagen
10 agenda's
3 aanbiedingsformulieren
2 opleggers
5 nota's
1 opdrachtbrief","Niet verstrekt want reeds openbaar
5 bijlage
1 evaluatiekader
1 evaluatieplan

Niet verstrekt op grond van WOB
2 (concept)verslagen
2 bijlagen

Niet verstrekt, want buiten reikwijdte
1 bijlage",74.0,1.3918918918918919,"Verzoek om informatie over het eindrapport Evaluatie Passend Onderwijs, de communicatie met het Nationaal Regieorgaan Onderwijsonderzoek (NRO) en documenten over motie Van Meenen",Betreft een eerste deelbesluit,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/15/deelbesluit-1-op-wob-verzoek-over-inclusief-onderwijs,OCW
43,35,Kwaliteitsonderzoek School voor Persoonlijk Onderwijs Utrecht,2020-10-07,2021-01-25,110,Nee,286.0,7 bijlagen bij mail,"51 mails
6 bijlagen bij mails
1 brief","Niet verstrekt want reeds openbaar
1 conceptrapport
1 mail
6 bijlagen bij mail",79.0,1.3924050632911393,Verzoek om informatie over het kwaliteitsonderzoek School voor Persoonlijk Onderwijs Utrecht betreffende het rapport van 17 oktober 2019,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/25/besluit-op-wob-verzoek-over-kwaliteitsonderzoek-school-voor-persoonlijk-onderwijs-utrecht,OCW
44,39,Onderzoek gemeenschap van Jehova's Getuigen,2020-08-27,2020-12-17,112,Nee,71.0,,21 mails,"Niet verstrekt want reeds openbaar
1 antwoorden Kamervragen
1 brief
1 rapportage
1 inventarisatie

Niet verstrekt op grond van WOB
3 concept beleidsreacties
1 mail
1 conceptbrief TK
1 bijlage bij conceptbrief TK
 
Niet verstrekt, want buiten reikwijdte
1 bullits meldcode
1 factsheet",33.0,3.393939393939394,Verzoek om informatie over het (vervolg naar aanleiding van het) onderzoek naar seksueel misbruik en aangiftebereidheid binnen de gemeenschap van Jehova's Getuigen,Het betreft 10 dezelfde verzoeken van 10 verschillende indieners,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/17/besluit-op-wob-verzoek-over-onderzoek-gemeenschap-van-jehovas-getuigen,OCW
45,37,Nationaal Archief,2020-08-09,2020-12-22,135,Nee,7.0,,,,0.0,,"Verzoek om inzage in de namen van natuurlijke personen waarvan het NA een dossier c.q. archiefstuk heeft, zoals deze in de inventaris van het Centraal Kaartsysteem 99201 - 100194 A t/m Z zijn geregistreerd",Verzoek afgewezen op de grond dat op de gevraagde informatie niet de Wob maar de Archiefwet van toepassing is,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/22/besluit-wob-verzoek-documenten-nationaal-archief,OCW
46,38,Contacten bedrijfsleven coronasteunmaatregelen,2020-06-08,2020-12-18,193,Nee,240.0,"1 concept Kamerbrief
2 notities
4 overzichten
1 ondersteuningsplan
1 rapportage
2 teksten
1 verkenning
3 inventarisaties
1 methodiek
2 toelichtingen
1 excelsheet
1 opzet
1 redenering
1 afbeelding
1 berekening","37 mail(wisselingen)
2 overzichten
4 brieven
1 verslag
1 notitie
1 voorstel
1 inventarisatie
7 whatsapp chats
1 fonds","Niet verstrekt want reeds openbaar
12 brieven
3 factsheets
5 overzichten
1 ministrieel Besluit
1 notitie
1 reactie
1 herstelplan",101.0,1.9108910891089108,Verzoek om informatie over contacten met het bedrijfsleven over financiële steunmaatregelen in de corona-crisis,,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/18/besluit-op-wob-verzoek-over-contacten-bedrijfsleven-coronasteunmaatregelen,OCW
47,18,Inclusief onderwijs,2020-08-04,2021-04-01,240,Nee,130.0,"1 formulier
1 verslag
2 Themadiners
1 presentatie
1 factsheet
1 bijlage bij nota","1 voorbereiding directeurenoverleg
12 nota's
2 adviezen
1 voorbereidingsverslag
1 toelichting","Niet verstrekt want reeds openbaar
5 bijlagen bij nota
1 advies
1 reactie advies
1 plan van aanpak
1 verslag

Niet verstrekt, want buiten reikwijdte
4 bijlagen bij nota",37.0,6.486486486486487,Verzoek om informatie over inclusief onderwijs,Betreft een tweede deelbesluit,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/01/deelbesluit-2-wob-verzoek-inclusief-onderwijs,OCW
48,16,De inzet van publieke middelen voor particulier onderwijs,2019-11-27,2021-04-19,509,Nee,522.0,"1 handreiking
2 presentaties","103 mails
3 verslagen
4 meldingen
2 brieven
1 advies
1 plan
5 bijlagen bij mail","Niet verstrekt want reeds openbaar
3 bijlagen

Niet verstrekt op grond van WOB
1 nota
1 concept handreiking
1 verslag brainstorm sessie
1 conceptnota
1 annotatie agendapunt
1 interne memo

Niet verstrekt, want buiten reikwijdte
1 mail",132.0,3.856060606060606,Verzoek om informatie over de inzet van publieke middelen voor particulier onderwijs,"De beslistermijn is ver overschreden, volgens de beoordeelaar vanwege het grote aantal documenten",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/19/besluit-op-wob-verzoek-over-de-inzet-van-publieke-middelen-voor-particulier-onderwijs,OCW
0,4,Bedrijfsdossier Muskopak,2021-08-23,2021-09-02,10,Ja,2.0,,,,0.0,,Verzoek om informatie uit het bedrijfsdossier van Muskopak B.V. in Assendelft,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/09/02/besluit-wob-verzoek-bedrijfsdossier-muskopak,SZW
1,17,Bedrijfsdossier Universiteit van Amsterdam,2021-06-14,2021-06-25,11,Ja,2.0,,,,0.0,,Verzoek om informatie uit het bedrijfsdossier van de Universiteit van Amsterdam,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/25/besluit-wob-verzoek-bedrijfsdossier-universiteit-van-amsterdam,SZW
2,19,Bedrijfsdossier FrieslandCampina,2021-06-14,2021-06-24,10,Ja,2.0,,,,0.0,,Verzoek om informatie over het bedrijfsdossier van FrieslandCampina Nederland B.V.,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/24/besluit-op-wob-verzoek-over-bedrijfsdossier-frieslandcampina,SZW
3,18,Bedrijfsdossier RWM N.V.,2021-05-31,2021-06-25,25,Ja,2.0,,,,0.0,,Verzoek om informatie uit het bedrijfsdossier van RWM N.V. over psychische gezondheidsklachten,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/25/besluit-op-wob-verzoek-over-bedrijfsdossier-rwm-n.v,SZW
4,22,Asbest op adres Kalenberg,2021-05-28,2021-06-10,13,Ja,2.0,,,,0.0,,Verzoek om openbaarmaking van informatie vanaf 14 april 2021 over asbest op een adres in Kalenberg,Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/06/10/besluit-wob-verzoek-asbest-op-adres-kalenberg,SZW
5,28,Bedrijfsdossier van AAF International,2021-03-22,2021-04-28,37,Ja,2.0,,,,0.0,,Verzoek om informatie over een bedrijfsdossier van AAF International,"Afgewezen op de grond dat er geen relevante 
informatie bij het ministerie is aangetroffen binnen de gespecificeerde periode",https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/28/besluit-wob-verzoek-bedrijfsdossier-van-aaf-international,SZW
6,30,Bedrijfsdossier Waterschap Scheldestromen,2021-01-21,2021-04-26,95,Nee,2.0,,,,0.0,,"Verzoek om openbaarmaking van relevante informatie uit het bedrijfsdossier van Waterschap Scheldestromen in Middelburg, over lichamelijke klachten",Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/26/besluit-wob-verzoek-bedrijfsdossier-waterschap-scheldestromen,SZW
7,29,Bedrijfsdossier van Stichting Waternet,2021-01-14,2021-04-28,104,Nee,2.0,,,,0.0,,"Verzoek om informatie over een bedrijfsdossier van Stichting Waternet te Amsterdam, over psychische klachten",Afgewezen op de grond dat er geen relevante informatie bij het ministerie is aangetroffen ,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/04/28/besluit-wob-verzoek-bedrijfsdossier-van-stichting-waternet,SZW
